 106.035  140.112  115.588
 109.694  141.039  116.477
 108.318  142.049  116.133
 109.457  141.502  114.829
 110.537  137.596  113.818
 109.461  136.198  113.871
 108.965  138.319  111.862
 110.268  136.245  110.608
 110.712  135.839  112.262
 111.251  137.363  111.571
 106.330  132.044  111.787
 108.008  129.897  112.432
 108.462  130.155  110.749
 105.553  130.367  111.244
 106.204  128.874  111.924
 108.927  131.683  113.094
 107.316  131.898  113.754
 109.018  134.092  112.384
 108.892  133.830  114.065
 107.120  135.462  113.756
 106.240  133.952  113.624
 105.741  135.720  111.879
 106.154  134.172  111.145
 112.872  135.926  101.265
 111.245  135.650   98.161
 110.300  135.223   99.601
 112.047  134.790   99.507
 103.814  131.319  118.031
 103.259  130.109  119.302
 102.717  131.279  121.651
 101.152  131.573  120.865
 102.051  132.919  121.594
 102.321  135.367  117.646
 103.974  135.758  118.013
 102.547  135.829  115.821
 104.229  136.416  114.140
 105.384  135.495  114.945
 104.730  137.042  115.663
 103.680  129.646  109.167
 102.073  127.568  109.082
 101.821  129.138  108.442
 100.356  127.902  110.616
  99.907  128.107  108.976
 101.897  130.472  111.210
 103.365  131.220  110.745
 104.320  129.376  112.606
 102.711  129.833  113.150
 104.497  132.038  112.166
 104.863  131.375  113.747
 102.413  131.920  114.403
 102.239  132.483  112.733
 116.857  141.646  106.080
 116.454  140.061  106.884
 117.471  143.263  109.315
 116.006  143.750  108.428
 117.496  143.542  107.567
 114.546  139.571  110.526
 113.683  139.416  108.969
 115.695  137.512  109.517
 114.506  135.930  111.041
 113.147  136.995  111.254
 114.670  137.488  111.909
 108.619  133.913  105.639
 108.070  131.185  106.637
 106.779  132.097  105.876
 107.502  133.937  107.681
 108.749  132.809  108.097
 110.897  132.306  105.619
 110.180  132.086  107.137
 109.712  134.744  107.014
 111.066  134.661  105.892
 112.028  133.394  108.069
 110.869  134.511  108.839
 112.717  135.697  106.794
 113.632  134.814  107.974
 106.808  151.134  125.030
 107.306  149.556  125.604
 104.582  150.387  124.895
 104.766  149.233  126.226
 106.141  147.749  124.863
 106.446  148.998  123.692
 104.294  149.129  122.931
 103.747  148.036  124.268
 104.896  146.180  123.280
 105.291  147.114  121.879
 102.861  147.579  121.422
 102.437  147.199  123.041
 102.022  145.654  120.931
 101.872  145.204  122.605
 104.598  144.495  121.985
 103.655  144.157  120.557
 101.978  143.085  122.202
 103.617  142.735  122.956
 104.154  142.324  120.506
 102.414  142.040  120.268
 102.792  139.920  120.963
 103.744  140.334  122.397
 106.725  151.990  127.130
 108.132  150.999  126.973
 106.771  150.437  127.978
 107.128  139.449  119.507
 107.832  141.857  119.600
 107.075  141.225  121.017
 106.128  142.216  120.084
 106.131  141.286  117.252
 105.320  139.730  117.474
 107.088  139.294  113.786
 108.407  140.372  113.322
 106.940  141.057  114.080
 103.734   98.602  122.272
 103.474   98.281  120.134
 104.264   98.595  121.193
 105.711   98.928  120.605
 107.232   98.725  121.053
 108.549   98.178  120.235
 109.841   97.859  121.213
 110.843   92.509  120.458
 111.794   94.283  120.879
 111.767   95.919  120.598
 101.049   92.395  110.981
 101.009   91.229  109.880
 101.217   89.749  110.247
  99.641   91.085  109.274
 100.369   92.480  111.964
 102.006   93.331  110.632
 102.432   94.600  111.280
 103.934   95.014  111.457
 104.396   94.189  112.590
 112.121   95.184  112.264
 112.698   94.028  113.270
 113.235   92.527  113.530
 114.575   91.598  112.587
 111.271   95.881  110.978
 110.241   96.165  109.738
 108.789   96.062  109.023
 107.185   96.090  109.198
 105.870   96.251  110.104
 105.192   95.171  110.615
 105.445   97.352  110.231
 111.223   96.882  121.644
 104.912   85.749  107.194
 105.345   85.080  105.887
 106.599   84.654  105.671
 104.444   84.905  104.694
 103.759   86.071  107.327
 105.827   85.985  108.189
 106.030   86.833  109.401
 107.026   88.064  109.691
 106.859   88.071  111.239
 115.484   88.799  111.957
 116.938   88.877  111.497
 116.989   88.044  110.242
 117.582   88.879  108.789
 114.737   87.331  111.626
 113.439   86.790  110.679
 112.148   86.739  109.576
 110.898   87.218  108.495
 109.633   88.316  108.163
 108.322   88.424  108.844
 109.761   89.075  107.262
 116.942   87.845  107.412
 115.174   89.803  113.492
 101.009  100.411  118.390
 100.838  101.850  118.446
 101.633  102.618  117.675
  99.718  102.367  119.276
 100.409   99.633  119.096
 101.846   99.920  117.458
 101.331   98.944  116.584
 101.227   97.573  117.150
 100.798   96.607  116.054
 109.129   92.231  119.242
 108.234   93.723  118.369
 108.657   95.098  117.602
 109.618   95.919  116.581
 110.761   96.260  115.155
 106.948   93.002  117.985
 105.654   93.799  117.723
 104.379   94.166  118.535
 103.740   95.562  118.789
 103.378   96.558  117.703
 102.210   97.109  118.086
 103.928   96.776  116.674
 111.986   96.500  113.601
  93.253   79.949  100.522
  94.264   80.997  100.917
  95.789   80.852  100.900
  96.310   82.175  101.478
  97.605   82.908  101.127
  97.413   84.429  101.390
  98.402   84.943  102.424
  97.942   85.707  103.663
  99.235   86.007  104.401
  99.474   86.009  105.887
 100.838   86.570  106.091
  91.858   80.583  100.646
 101.550   87.265  109.554
 101.201   86.343  108.417
 100.930   87.150  107.374
 101.208   85.144  108.283
 101.339   86.947  111.045
 101.101   88.702  109.131
 101.875   91.606  108.725
 127.469  103.327  131.052
 126.282  101.990  132.431
 126.474  103.100  131.668
 125.196  103.900  131.641
 125.256  105.440  131.548
 124.391  105.835  130.373
 123.748  107.203  130.220
 119.625  105.604  127.774
 121.325  106.037  127.520
 122.128  105.983  128.773
 118.882   96.817  119.465
 120.319   96.266  119.427
 121.056   96.871  120.602
 120.145   94.818  119.880
 117.973   96.044  119.567
 118.716   98.205  119.523
 119.175   99.102  118.496
 118.659  100.541  118.373
 117.258  101.138  118.349
 115.450  102.682  123.117
 113.848  102.767  122.593
 112.227  102.631  122.265
 110.741  101.570  122.564
 116.451  102.425  121.998
 117.775  101.676  122.433
 119.235  102.013  121.982
 119.695  102.919  120.822
 119.589  102.466  119.451
 119.158  101.203  119.531
 119.816  103.081  118.435
 121.326  108.432  129.667
 122.690  107.337  129.126
 102.565  101.669  125.070
 101.131  101.657  125.151
 100.404  101.761  124.029
 100.618  101.580  126.531
 103.265  101.981  126.008
 103.089  101.285  123.893
 104.440  101.592  123.693
 105.424  100.502  123.642
 106.670  101.232  122.956
 111.096   98.874  124.467
 112.244   98.180  125.249
 112.054   96.797  125.795
 112.740   95.636  124.657
 110.116   99.570  125.371
 109.318   98.437  126.150
 107.932   98.351  127.019
 106.291   98.282  126.765
 105.226   99.237  126.013
 105.475   99.403  124.667
 104.369   99.786  126.642
 111.261   96.025  123.302
 111.330   99.632  122.771
 124.995  105.332  127.269
 125.757  106.441  127.861
 125.343  107.607  127.417
 126.793  106.371  128.953
 125.094  104.216  127.705
 124.151  105.518  126.191
 124.018  104.308  125.456
 122.814  103.508  125.682
 122.683  102.511  124.511
 119.012  106.639  129.435
 117.519  105.622  129.573
 116.660  106.078  128.359
 116.029  105.134  127.350
 117.110  104.912  125.868
 117.957  104.160  129.692
 119.239  103.790  130.487
 120.245  102.747  129.860
 121.448  102.344  128.947
 121.627  102.514  127.460
